Median_Household_Income,Population_Below_Poverty,High_School_Diploma_25plus,Bachelors_Degree_25plus,Unemployment,Median_Housing_Value,Median_Gross_Rent,Renter_Occupied_Housing_Units,Total_Population,Median_Age,Per_Capita_Income,Families_Below_Poverty,State,County,Tract,Block Group,year
55458.0,,168.0,73.0,57.0,155000.0,767.0,128.0,828.0,54.1,24305.0,10.0,6,71,10802,5,2013
59000.0,,151.0,82.0,37.0,210700.0,980.0,128.0,728.0,44.5,26828.0,0.0,6,71,7404,5,2013
109635.0,,272.0,143.0,68.0,337800.0,-666666666.0,14.0,1220.0,45.2,35410.0,0.0,6,71,7901,2,2013
78768.0,,276.0,140.0,106.0,207400.0,-666666666.0,22.0,1734.0,53.9,31110.0,0.0,6,71,11800,4,2013
36649.0,,287.0,124.0,140.0,129600.0,684.0,154.0,2161.0,35.6,19342.0,91.0,6,71,10022,1,2013
48333.0,,328.0,99.0,89.0,217200.0,1119.0,93.0,1934.0,38.3,24894.0,65.0,6,71,10024,3,2013
109278.0,,254.0,235.0,44.0,243100.0,-666666666.0,30.0,1652.0,47.5,37798.0,25.0,6,71,9715,4,2013
89762.0,,472.0,260.0,126.0,203200.0,1962.0,180.0,2052.0,50.0,37869.0,19.0,6,71,9715,5,2013
49233.0,,399.0,104.0,73.0,165900.0,951.0,97.0,1948.0,42.4,18501.0,76.0,6,71,10012,3,2013
76719.0,,294.0,233.0,346.0,352800.0,1782.0,148.0,2224.0,36.8,23964.0,52.0,6,71,109,4,2013
30383.0,,321.0,118.0,228.0,142200.0,771.0,1221.0,3817.0,23.2,16874.0,284.0,6,71,10421,2,2013
119773.0,,191.0,714.0,170.0,547300.0,2001.0,92.0,2703.0,37.1,40734.0,80.0,6,71,105,2,2013
48750.0,,207.0,109.0,234.0,145200.0,1541.0,324.0,1689.0,34.4,17796.0,90.0,6,71,201,2,2013
61285.0,,256.0,25.0,187.0,147300.0,1281.0,84.0,1767.0,24.7,14868.0,24.0,6,71,3900,3,2013
18264.0,,208.0,11.0,82.0,88200.0,872.0,185.0,1144.0,25.0,9332.0,111.0,6,71,5600,1,2013
17868.0,,94.0,0.0,158.0,141300.0,826.0,268.0,1208.0,23.3,7974.0,156.0,6,71,5600,5,2013
48000.0,,155.0,9.0,60.0,27400.0,767.0,41.0,667.0,39.3,20511.0,28.0,6,71,7107,2,2013
108487.0,,394.0,437.0,260.0,561600.0,2001.0,142.0,2963.0,39.0,38956.0,18.0,6,71,111,1,2013
50000.0,,265.0,98.0,88.0,123800.0,1405.0,87.0,1917.0,24.0,12327.0,73.0,6,71,303,3,2013
65150.0,,292.0,208.0,95.0,306400.0,1755.0,163.0,2207.0,33.5,27305.0,0.0,6,71,812,1,2013
54519.0,,243.0,40.0,257.0,144700.0,1315.0,55.0,1695.0,29.4,17629.0,41.0,6,71,10010,4,2013
41944.0,,391.0,5.0,115.0,125700.0,1367.0,229.0,2217.0,30.3,18025.0,91.0,6,71,10013,1,2013
49063.0,,170.0,1.0,114.0,148900.0,1085.0,65.0,1564.0,38.9,19536.0,66.0,6,71,10013,3,2013
40938.0,,411.0,115.0,233.0,104100.0,768.0,506.0,2706.0,28.7,16086.0,132.0,6,71,10413,1,2013
28971.0,,181.0,9.0,64.0,61300.0,798.0,126.0,1421.0,28.2,9415.0,98.0,6,71,7601,4,2013
30503.0,,286.0,29.0,186.0,112500.0,934.0,337.0,1811.0,22.5,8760.0,170.0,6,71,7601,3,2013
73261.0,,240.0,122.0,49.0,190800.0,846.0,69.0,1095.0,40.3,21378.0,26.0,6,71,3403,3,2013
31667.0,,305.0,63.0,65.0,121900.0,1365.0,133.0,1864.0,27.5,8451.0,96.0,6,71,4103,2,2013
44297.0,,197.0,13.0,104.0,179800.0,1032.0,223.0,2309.0,23.2,10925.0,137.0,6,71,4003,1,2013
57500.0,,320.0,165.0,124.0,419600.0,1150.0,426.0,2698.0,37.3,32298.0,69.0,6,71,404,1,2013
25208.0,,39.0,8.0,82.0,-666666666.0,1010.0,215.0,959.0,20.1,7119.0,137.0,6,71,2804,2,2013
48542.0,,165.0,33.0,89.0,119400.0,1252.0,205.0,1011.0,26.7,15617.0,50.0,6,71,3405,2,2013
30795.0,,372.0,15.0,336.0,143800.0,959.0,545.0,2530.0,26.5,10208.0,138.0,6,71,3510,1,2013
71905.0,,245.0,282.0,108.0,331700.0,1186.0,276.0,2154.0,36.0,36984.0,0.0,6,71,8401,3,2013
50625.0,,340.0,127.0,28.0,146200.0,-666666666.0,104.0,1470.0,47.9,32642.0,29.0,6,71,8401,4,2013
77470.0,,350.0,156.0,87.0,330900.0,1844.0,99.0,1971.0,45.0,37412.0,21.0,6,71,8703,4,2013
80000.0,,81.0,87.0,45.0,365500.0,1052.0,126.0,1014.0,44.1,43210.0,0.0,6,71,7104,1,2013
47745.0,,102.0,147.0,106.0,285700.0,1105.0,447.0,1492.0,27.3,19942.0,99.0,6,71,7105,1,2013
82110.0,,217.0,173.0,72.0,315600.0,1575.0,70.0,1218.0,35.1,25527.0,7.0,6,71,808,4,2013
76250.0,,94.0,99.0,144.0,215800.0,-666666666.0,54.0,1272.0,36.1,32088.0,26.0,6,71,8708,3,2013
26356.0,,296.0,23.0,152.0,91400.0,1135.0,215.0,1376.0,48.2,31637.0,59.0,6,71,9107,2,2013
26393.0,,268.0,39.0,93.0,109200.0,978.0,278.0,2005.0,22.5,10683.0,137.0,6,71,10011,2,2013
55227.0,,236.0,60.0,88.0,244600.0,1406.0,100.0,1363.0,30.8,19380.0,32.0,6,71,2501,4,2013
60341.0,,256.0,10.0,227.0,167700.0,-666666666.0,64.0,1554.0,31.1,14631.0,14.0,6,71,2301,4,2013
56574.0,,191.0,16.0,143.0,179400.0,1534.0,97.0,1416.0,25.8,14489.0,13.0,6,71,2501,1,2013
38833.0,,299.0,34.0,277.0,177100.0,950.0,113.0,1823.0,27.0,10454.0,66.0,6,71,3401,2,2013
30391.0,,126.0,0.0,146.0,240900.0,1085.0,144.0,1153.0,25.3,10693.0,85.0,6,71,2204,1,2013
52500.0,,405.0,31.0,130.0,214400.0,1091.0,267.0,1804.0,28.0,14648.0,38.0,6,71,304,3,2013
118667.0,,14.0,257.0,11.0,470100.0,2001.0,57.0,1133.0,49.1,56961.0,8.0,6,71,8500,2,2013
113877.0,,92.0,421.0,83.0,448700.0,1786.0,40.0,2219.0,46.2,50125.0,12.0,6,71,8500,3,2013
24323.0,,151.0,54.0,14.0,78200.0,653.0,259.0,1185.0,24.4,13932.0,77.0,6,71,9500,1,2013
55900.0,,178.0,10.0,22.0,99000.0,1113.0,166.0,1248.0,37.1,20054.0,45.0,6,71,9500,2,2013
62309.0,,143.0,39.0,59.0,188300.0,1750.0,80.0,1277.0,22.8,13352.0,34.0,6,71,2401,3,2013
40457.0,,168.0,48.0,142.0,170500.0,1225.0,355.0,1857.0,28.0,13275.0,61.0,6,71,2402,4,2013
42750.0,,135.0,9.0,60.0,163400.0,1628.0,79.0,1030.0,25.3,11667.0,23.0,6,71,2402,3,2013
49194.0,,67.0,109.0,106.0,179700.0,1234.0,318.0,1402.0,24.8,16756.0,50.0,6,71,4601,2,2013
55813.0,,136.0,67.0,68.0,-666666666.0,1175.0,511.0,962.0,27.0,31800.0,12.0,6,71,4601,3,2013
25500.0,,75.0,26.0,33.0,58300.0,1069.0,41.0,486.0,35.9,10182.0,63.0,6,71,4700,3,2013
87500.0,,316.0,315.0,79.0,332400.0,1890.0,106.0,2142.0,43.3,41285.0,33.0,6,71,401,4,2013
42238.0,,459.0,117.0,166.0,168800.0,1056.0,171.0,2285.0,48.7,25253.0,50.0,6,71,8704,4,2013
61696.0,,149.0,82.0,18.0,178600.0,1865.0,89.0,1244.0,50.4,25262.0,11.0,6,71,8704,1,2013
36125.0,,158.0,29.0,69.0,173800.0,1117.0,191.0,1083.0,39.3,18908.0,0.0,6,71,8705,2,2013
51875.0,,192.0,136.0,95.0,245200.0,1068.0,402.0,1288.0,33.7,18543.0,63.0,6,71,824,2,2013
16313.0,,282.0,25.0,162.0,33100.0,750.0,471.0,2192.0,22.0,7042.0,267.0,6,71,9116,3,2013
41203.0,,1495.0,298.0,705.0,98300.0,1253.0,570.0,8451.0,24.7,11770.0,460.0,6,71,9112,1,2013
22926.0,,414.0,57.0,127.0,89900.0,769.0,444.0,1763.0,37.5,12674.0,163.0,6,71,4505,3,2013
38813.0,,293.0,109.0,150.0,288000.0,944.0,397.0,2060.0,31.1,22531.0,153.0,6,71,4603,4,2013
59844.0,,285.0,0.0,94.0,79500.0,903.0,41.0,1090.0,32.8,17456.0,60.0,6,71,4301,2,2013
34779.0,,278.0,29.0,163.0,167200.0,1486.0,66.0,1611.0,34.9,16314.0,89.0,6,71,3611,2,2013
21845.0,,172.0,8.0,208.0,131400.0,847.0,324.0,1590.0,28.7,13316.0,252.0,6,71,4604,2,2013
39531.0,,49.0,56.0,15.0,74200.0,691.0,48.0,798.0,31.3,15898.0,16.0,6,71,4404,2,2013
31500.0,,285.0,0.0,120.0,49600.0,959.0,291.0,3088.0,22.7,9423.0,221.0,6,71,4403,3,2013
42279.0,,139.0,159.0,94.0,279700.0,1209.0,217.0,1418.0,35.3,25013.0,19.0,6,71,826,3,2013
-666666666.0,,448.0,42.0,0.0,-666666666.0,-666666666.0,0.0,4290.0,38.1,6301.0,0.0,6,71,980200,1,2013
50824.0,,390.0,261.0,102.0,247600.0,1130.0,548.0,2554.0,30.1,19504.0,111.0,6,71,823,3,2013
59609.0,,213.0,113.0,73.0,151500.0,1261.0,123.0,1468.0,35.4,23622.0,16.0,6,71,7110,2,2013
44736.0,,312.0,184.0,139.0,196600.0,1504.0,278.0,1684.0,29.5,18263.0,44.0,6,71,503,1,2013
46044.0,,602.0,79.0,426.0,236600.0,1033.0,657.0,3655.0,26.8,13453.0,117.0,6,71,1002,2,2013
34331.0,,295.0,143.0,242.0,150400.0,1104.0,626.0,2057.0,26.5,15566.0,76.0,6,71,825,2,2013
81635.0,,208.0,125.0,84.0,261200.0,1629.0,43.0,2269.0,37.3,27408.0,24.0,6,71,1104,1,2013
42266.0,,78.0,81.0,92.0,191000.0,1141.0,195.0,997.0,27.2,15361.0,11.0,6,71,904,2,2013
36750.0,,147.0,15.0,229.0,108900.0,1066.0,208.0,1504.0,25.1,15929.0,92.0,6,71,11900,3,2013
40662.0,,184.0,424.0,91.0,458800.0,977.0,528.0,1767.0,60.1,50100.0,0.0,6,71,7302,1,2013
85066.0,,245.0,478.0,57.0,280400.0,2001.0,236.0,2115.0,39.7,30176.0,13.0,6,71,7302,5,2013
20433.0,,225.0,9.0,133.0,179200.0,860.0,422.0,1262.0,40.2,11684.0,183.0,6,71,5100,6,2013
76667.0,,170.0,172.0,13.0,185400.0,-666666666.0,70.0,1840.0,26.6,25247.0,53.0,6,71,5100,1,2013
36229.0,,152.0,45.0,73.0,121000.0,886.0,453.0,2756.0,21.1,8657.0,190.0,6,71,6402,1,2013
57885.0,,207.0,204.0,47.0,225900.0,1953.0,108.0,1183.0,42.7,29937.0,0.0,6,71,8402,4,2013
19125.0,,195.0,0.0,180.0,132900.0,563.0,391.0,1127.0,27.7,10949.0,88.0,6,71,9400,1,2013
56250.0,,207.0,66.0,42.0,161900.0,-666666666.0,53.0,1051.0,50.5,26950.0,56.0,6,71,9708,3,2013
71597.0,,506.0,275.0,198.0,133600.0,1643.0,296.0,2573.0,33.3,24519.0,57.0,6,71,9911,2,2013
92857.0,,441.0,731.0,152.0,338800.0,1370.0,425.0,3895.0,38.6,34883.0,27.0,6,71,2035,1,2013
61924.0,,584.0,1060.0,502.0,238800.0,1377.0,2675.0,7406.0,29.0,26600.0,246.0,6,71,2110,1,2013
37267.0,,310.0,77.0,85.0,40000.0,1632.0,107.0,2052.0,30.7,9686.0,120.0,6,71,1810,1,2013
42958.0,,333.0,43.0,164.0,304000.0,1024.0,225.0,1645.0,33.4,17251.0,36.0,6,71,1101,2,2013
91593.0,,161.0,231.0,145.0,410100.0,-666666666.0,16.0,2113.0,46.3,36948.0,0.0,6,71,2013,2,2013
32986.0,,233.0,95.0,116.0,-666666666.0,1041.0,596.0,1544.0,26.4,17764.0,46.0,6,71,8404,2,2013
22429.0,,119.0,24.0,78.0,153700.0,1087.0,220.0,1432.0,30.2,9461.0,150.0,6,71,7603,1,2013
26856.0,,327.0,83.0,330.0,68000.0,981.0,279.0,1248.0,48.9,15257.0,93.0,6,71,10419,2,2013
38185.0,,320.0,33.0,182.0,140300.0,693.0,210.0,2910.0,37.0,13706.0,87.0,6,71,6604,1,2013
48438.0,,125.0,51.0,10.0,235100.0,1711.0,81.0,867.0,37.3,19755.0,0.0,6,71,3801,1,2013
31031.0,,182.0,17.0,140.0,122200.0,833.0,207.0,1358.0,22.8,9565.0,93.0,6,71,4302,1,2013
93048.0,,334.0,883.0,181.0,395100.0,2001.0,169.0,3805.0,33.9,31182.0,0.0,6,71,116,4,2013
58153.0,,411.0,128.0,155.0,113300.0,1285.0,294.0,2493.0,28.3,18315.0,112.0,6,71,9905,3,2013
62059.0,,486.0,18.0,125.0,127700.0,1167.0,75.0,1847.0,50.4,25503.0,23.0,6,71,9108,3,2013
59519.0,,949.0,139.0,180.0,143800.0,1114.0,627.0,6005.0,30.2,17473.0,353.0,6,71,9110,2,2013
31439.0,,159.0,87.0,95.0,13300.0,901.0,863.0,2255.0,26.1,15786.0,109.0,6,71,9904,1,2013
30341.0,,196.0,37.0,96.0,108300.0,590.0,119.0,574.0,56.7,18305.0,0.0,6,71,9117,2,2013
33894.0,,156.0,25.0,36.0,68300.0,683.0,82.0,668.0,46.9,21144.0,32.0,6,71,25100,1,2013
37571.0,,362.0,21.0,152.0,120100.0,1054.0,231.0,2059.0,20.8,8935.0,87.0,6,71,12500,1,2013
39938.0,,210.0,14.0,69.0,123300.0,1024.0,122.0,1200.0,26.6,12460.0,55.0,6,71,12400,3,2013
58537.0,,470.0,97.0,205.0,235600.0,1200.0,313.0,3020.0,28.5,12725.0,182.0,6,71,1308,2,2013
53823.0,,246.0,29.0,69.0,288200.0,642.0,95.0,1357.0,43.5,18722.0,56.0,6,71,2105,2,2013
99479.0,,823.0,645.0,34.0,395700.0,694.0,134.0,7841.0,38.3,10682.0,14.0,6,71,12200,1,2013
85072.0,,155.0,201.0,89.0,348000.0,1583.0,57.0,1113.0,41.4,33936.0,0.0,6,71,2029,2,2013
122658.0,,105.0,191.0,48.0,358000.0,-666666666.0,22.0,1053.0,31.0,37102.0,15.0,6,71,2029,3,2013
37188.0,,156.0,22.0,92.0,275000.0,868.0,99.0,431.0,43.6,22268.0,19.0,6,71,11206,2,2013
32222.0,,215.0,130.0,168.0,118200.0,1019.0,689.0,1769.0,32.0,20457.0,74.0,6,71,7109,4,2013
32456.0,,349.0,141.0,102.0,-666666666.0,824.0,750.0,1648.0,38.5,18117.0,108.0,6,71,7303,1,2013
36652.0,,126.0,125.0,123.0,304200.0,978.0,263.0,1040.0,35.6,16352.0,29.0,6,71,2103,1,2013
33770.0,,291.0,131.0,82.0,294000.0,1089.0,298.0,1820.0,35.5,17417.0,9.0,6,71,2027,3,2013
49844.0,,200.0,72.0,45.0,316200.0,1196.0,284.0,1295.0,36.1,28147.0,23.0,6,71,901,2,2013
76298.0,,148.0,24.0,23.0,283300.0,1156.0,204.0,1391.0,26.9,24397.0,49.0,6,71,8601,2,2013
48457.0,,130.0,13.0,39.0,189300.0,1057.0,183.0,1053.0,34.2,18114.0,0.0,6,71,8601,1,2013
70521.0,,118.0,50.0,179.0,307600.0,1604.0,38.0,1244.0,26.6,14457.0,21.0,6,71,1809,1,2013
59650.0,,101.0,37.0,68.0,179400.0,1288.0,90.0,946.0,41.6,21865.0,0.0,6,71,7604,1,2013
22250.0,,393.0,15.0,180.0,206700.0,799.0,178.0,1393.0,30.0,10002.0,86.0,6,71,6601,3,2013
59489.0,,369.0,90.0,185.0,193800.0,1500.0,54.0,2371.0,28.9,17297.0,119.0,6,71,2307,1,2013
42083.0,,410.0,67.0,192.0,222600.0,1202.0,472.0,3077.0,29.0,16017.0,140.0,6,71,2606,2,2013
89307.0,,156.0,234.0,176.0,228000.0,-666666666.0,28.0,1921.0,33.6,31427.0,0.0,6,71,2607,1,2013
54213.0,,295.0,90.0,166.0,183000.0,1394.0,424.0,1873.0,27.0,19589.0,59.0,6,71,2207,1,2013
95000.0,,311.0,136.0,145.0,262500.0,-666666666.0,19.0,1289.0,47.0,25624.0,19.0,6,71,2704,3,2013
41706.0,,414.0,72.0,372.0,116600.0,1047.0,224.0,2670.0,29.5,12131.0,59.0,6,71,4104,2,2013
72431.0,,303.0,123.0,148.0,220100.0,1246.0,134.0,1938.0,32.5,20696.0,46.0,6,71,2706,2,2013
141436.0,,620.0,1133.0,347.0,587900.0,2001.0,151.0,7559.0,36.6,48307.0,28.0,6,71,2022,2,2013
56741.0,,131.0,71.0,136.0,215100.0,-666666666.0,21.0,1281.0,35.4,19049.0,31.0,6,71,9119,2,2013
58045.0,,253.0,42.0,79.0,201000.0,896.0,175.0,1238.0,49.7,22070.0,65.0,6,71,9109,2,2013
93750.0,,96.0,296.0,75.0,523600.0,2001.0,77.0,1376.0,44.4,38916.0,0.0,6,71,814,2,2013
49545.0,,303.0,40.0,104.0,166400.0,1307.0,109.0,2826.0,31.7,15591.0,58.0,6,71,3301,1,2013
52900.0,,178.0,15.0,138.0,174600.0,1500.0,62.0,1154.0,29.4,14920.0,44.0,6,71,2803,3,2013
-666666666.0,,578.0,146.0,75.0,-666666666.0,-666666666.0,0.0,3004.0,45.2,9420.0,0.0,6,71,12300,1,2013
25625.0,,250.0,41.0,56.0,9999.0,726.0,267.0,1308.0,31.8,8356.0,90.0,6,71,5701,2,2013
49778.0,,655.0,679.0,264.0,-666666666.0,1195.0,2279.0,9051.0,22.7,19066.0,160.0,6,71,25000,1,2013
78393.0,,175.0,123.0,89.0,230200.0,1192.0,117.0,1180.0,49.8,33910.0,13.0,6,71,11101,2,2013
46818.0,,96.0,102.0,10.0,354900.0,974.0,102.0,750.0,55.9,29228.0,0.0,6,71,11203,1,2013
32308.0,,260.0,40.0,108.0,178800.0,1002.0,179.0,958.0,47.3,17257.0,0.0,6,71,11403,2,2013
52308.0,,154.0,251.0,102.0,245800.0,1668.0,149.0,2433.0,34.1,25716.0,14.0,6,71,10901,3,2013
26806.0,,138.0,98.0,121.0,128400.0,748.0,447.0,2298.0,24.5,12974.0,99.0,6,71,9116,4,2013
75481.0,,251.0,66.0,73.0,156400.0,1114.0,42.0,1346.0,33.9,16202.0,39.0,6,71,8001,1,2013
114643.0,,62.0,303.0,35.0,426500.0,2001.0,50.0,1199.0,54.2,61721.0,17.0,6,71,8302,3,2013
41154.0,,231.0,14.0,59.0,187500.0,684.0,62.0,903.0,39.0,17926.0,20.0,6,71,2705,1,2013
98125.0,,312.0,66.0,92.0,237200.0,1929.0,72.0,1977.0,27.7,22534.0,8.0,6,71,2705,2,2013
59113.0,,263.0,117.0,273.0,238800.0,1733.0,171.0,2026.0,26.5,19081.0,38.0,6,71,2703,3,2013
22273.0,,212.0,18.0,13.0,84800.0,525.0,42.0,729.0,63.6,24360.0,26.0,6,71,940100,2,2013
40536.0,,160.0,0.0,56.0,124000.0,996.0,322.0,1593.0,25.2,9778.0,112.0,6,71,3101,3,2013
30500.0,,414.0,70.0,353.0,30000.0,1094.0,482.0,2654.0,25.8,10755.0,231.0,6,71,3404,1,2013
77125.0,,48.0,50.0,43.0,169000.0,-666666666.0,20.0,585.0,43.4,23145.0,7.0,6,71,3609,1,2013
99397.0,,242.0,214.0,50.0,267300.0,1137.0,90.0,1717.0,36.9,32738.0,0.0,6,71,9201,3,2013
39545.0,,149.0,75.0,38.0,176500.0,1153.0,133.0,857.0,27.4,20287.0,23.0,6,71,11102,2,2013
50625.0,,23.0,89.0,4.0,176100.0,526.0,95.0,484.0,30.9,22370.0,42.0,6,71,11001,1,2013
51191.0,,573.0,249.0,154.0,227500.0,1641.0,283.0,3181.0,32.4,18152.0,106.0,6,71,1312,2,2013
113214.0,,528.0,1535.0,264.0,476500.0,2001.0,209.0,5875.0,37.1,33204.0,17.0,6,71,115,2,2013
115875.0,,302.0,359.0,140.0,498800.0,-666666666.0,16.0,2531.0,36.4,32299.0,31.0,6,71,113,1,2013
51250.0,,248.0,85.0,110.0,223700.0,1795.0,207.0,1687.0,31.4,15635.0,77.0,6,71,113,2,2013
66781.0,,545.0,243.0,76.0,195900.0,1422.0,318.0,3140.0,39.6,23195.0,139.0,6,71,11600,2,2013
78750.0,,273.0,470.0,158.0,441700.0,1697.0,297.0,2348.0,33.9,31580.0,18.0,6,71,108,3,2013
37262.0,,109.0,38.0,115.0,86900.0,1248.0,143.0,1439.0,23.6,10376.0,95.0,6,71,6301,2,2013
28750.0,,261.0,19.0,158.0,41800.0,839.0,277.0,2451.0,26.1,9336.0,233.0,6,71,6401,2,2013
55132.0,,134.0,112.0,58.0,246700.0,1772.0,85.0,1335.0,30.0,17532.0,0.0,6,71,2206,2,2013
150313.0,,85.0,188.0,24.0,443900.0,-666666666.0,0.0,927.0,46.9,56084.0,11.0,6,71,817,1,2013
53015.0,,177.0,52.0,80.0,163300.0,1094.0,153.0,1493.0,29.0,15661.0,80.0,6,71,4509,2,2013
51667.0,,254.0,129.0,51.0,162000.0,1200.0,158.0,1447.0,36.0,26974.0,46.0,6,71,10804,2,2013
94730.0,,258.0,234.0,158.0,350900.0,1868.0,64.0,1787.0,38.8,32226.0,26.0,6,71,501,3,2013
61600.0,,243.0,18.0,154.0,236600.0,1308.0,221.0,1401.0,32.7,18561.0,11.0,6,71,604,2,2013
89821.0,,234.0,141.0,46.0,274100.0,2001.0,118.0,1794.0,35.7,31663.0,0.0,6,71,7904,2,2013
56615.0,,309.0,108.0,65.0,163500.0,1196.0,246.0,2387.0,27.1,14143.0,110.0,6,71,7409,1,2013
51484.0,,181.0,146.0,28.0,321600.0,975.0,101.0,777.0,37.1,18483.0,20.0,6,71,7410,1,2013
46382.0,,242.0,99.0,263.0,106400.0,1283.0,94.0,2989.0,25.8,13271.0,62.0,6,71,4004,1,2013
51875.0,,215.0,31.0,52.0,48800.0,535.0,124.0,993.0,49.7,31351.0,25.0,6,71,8901,3,2013
47375.0,,172.0,35.0,56.0,217500.0,-666666666.0,14.0,899.0,26.8,13015.0,16.0,6,71,3606,2,2013
29417.0,,282.0,34.0,99.0,32000.0,898.0,127.0,1325.0,31.2,13151.0,14.0,6,71,3302,1,2013
47379.0,,170.0,19.0,137.0,198600.0,1167.0,56.0,1013.0,34.7,16189.0,65.0,6,71,3302,2,2013
91477.0,,105.0,356.0,43.0,336000.0,1740.0,162.0,1257.0,39.9,38850.0,25.0,6,71,117,3,2013
107143.0,,62.0,154.0,53.0,575700.0,2001.0,76.0,898.0,43.2,38837.0,0.0,6,71,117,4,2013
33167.0,,100.0,19.0,66.0,278400.0,-666666666.0,60.0,800.0,45.2,17986.0,38.0,6,71,504,1,2013
95568.0,,191.0,471.0,114.0,596100.0,-666666666.0,9.0,2513.0,41.1,42082.0,39.0,6,71,118,1,2013
49632.0,,44.0,0.0,75.0,-666666666.0,1661.0,99.0,617.0,19.3,13693.0,9.0,6,71,1706,2,2013
112708.0,,291.0,370.0,97.0,284400.0,2001.0,81.0,3461.0,30.9,32997.0,34.0,6,71,8706,3,2013
75395.0,,293.0,293.0,292.0,112900.0,945.0,32.0,1810.0,46.9,24606.0,44.0,6,71,8706,1,2013
48092.0,,405.0,85.0,175.0,116600.0,1159.0,131.0,1962.0,39.0,18471.0,58.0,6,71,9709,3,2013
22077.0,,236.0,105.0,25.0,78800.0,825.0,136.0,959.0,54.9,15428.0,57.0,6,71,9712,3,2013
23182.0,,114.0,22.0,64.0,37500.0,721.0,145.0,718.0,38.8,15061.0,45.0,6,71,8901,1,2013
55203.0,,322.0,13.0,59.0,167500.0,833.0,98.0,1592.0,43.8,21482.0,51.0,6,71,10021,2,2013
54967.0,,382.0,6.0,306.0,277200.0,962.0,327.0,3093.0,30.6,14484.0,30.0,6,71,2601,1,2013
26392.0,,307.0,45.0,56.0,116700.0,768.0,199.0,1794.0,26.6,8658.0,141.0,6,71,7200,2,2013
54161.0,,615.0,276.0,413.0,223500.0,1074.0,556.0,4339.0,27.7,20993.0,84.0,6,71,4504,3,2013
39762.0,,173.0,21.0,131.0,120800.0,990.0,174.0,1345.0,23.9,12972.0,36.0,6,71,5300,4,2013
45625.0,,215.0,19.0,53.0,88800.0,1000.0,168.0,1263.0,25.5,10344.0,96.0,6,71,5400,2,2013
52750.0,,78.0,56.0,62.0,247000.0,927.0,212.0,716.0,45.3,35650.0,31.0,6,71,8100,1,2013
63469.0,,236.0,106.0,121.0,209400.0,974.0,183.0,1330.0,30.0,25857.0,65.0,6,71,8800,1,2013
17094.0,,283.0,22.0,29.0,57100.0,657.0,333.0,1356.0,22.8,8150.0,213.0,6,71,9800,1,2013
36481.0,,177.0,55.0,71.0,106300.0,753.0,132.0,1226.0,30.4,12637.0,82.0,6,71,9800,3,2013
30417.0,,155.0,22.0,92.0,82300.0,905.0,322.0,1643.0,24.8,9985.0,161.0,6,71,5400,3,2013
22250.0,,93.0,40.0,138.0,96600.0,714.0,357.0,1463.0,25.2,10283.0,168.0,6,71,5500,2,2013
17688.0,,182.0,0.0,212.0,132900.0,778.0,444.0,1842.0,22.8,9658.0,233.0,6,71,5500,4,2013
26635.0,,173.0,30.0,125.0,83800.0,1040.0,207.0,1801.0,23.7,9086.0,106.0,6,71,4202,2,2013
65682.0,,211.0,122.0,180.0,146400.0,1517.0,83.0,1780.0,31.0,17925.0,84.0,6,71,4401,3,2013
28300.0,,195.0,10.0,145.0,149300.0,851.0,295.0,1527.0,29.9,11247.0,164.0,6,71,6302,4,2013
98636.0,,117.0,142.0,34.0,370300.0,1077.0,44.0,1252.0,36.1,33935.0,21.0,6,71,109,3,2013
127750.0,,80.0,202.0,38.0,524200.0,-666666666.0,15.0,1009.0,49.4,72883.0,10.0,6,71,804,1,2013
57169.0,,396.0,103.0,98.0,250000.0,1342.0,329.0,2098.0,28.5,18716.0,74.0,6,71,1702,1,2013
25553.0,,113.0,57.0,127.0,273600.0,763.0,327.0,989.0,45.5,19740.0,22.0,6,71,1400,1,2013
44750.0,,70.0,132.0,40.0,225000.0,836.0,161.0,1165.0,42.7,29827.0,18.0,6,71,11500,2,2013
53165.0,,340.0,177.0,279.0,172600.0,1162.0,349.0,2937.0,28.5,16306.0,129.0,6,71,2602,3,2013
34196.0,,298.0,22.0,210.0,189900.0,1040.0,416.0,2119.0,24.2,11900.0,130.0,6,71,2901,2,2013
41250.0,,230.0,38.0,90.0,164400.0,943.0,282.0,1499.0,21.1,10003.0,92.0,6,71,2902,5,2013
59821.0,,267.0,44.0,103.0,169300.0,1132.0,100.0,1581.0,28.6,16913.0,35.0,6,71,2902,3,2013
64545.0,,222.0,345.0,16.0,335200.0,1641.0,253.0,1778.0,47.0,43049.0,15.0,6,71,8200,2,2013
47500.0,,183.0,11.0,88.0,110400.0,876.0,128.0,1167.0,31.2,14515.0,27.0,6,71,9710,3,2013
57256.0,,111.0,119.0,50.0,220700.0,1308.0,71.0,728.0,57.7,38822.0,14.0,6,71,10412,2,2013
26544.0,,135.0,35.0,79.0,161800.0,833.0,122.0,888.0,31.7,12172.0,86.0,6,71,7407,3,2013
63319.0,,396.0,76.0,143.0,121600.0,895.0,437.0,2120.0,36.7,26145.0,10.0,6,71,10415,2,2013
76806.0,,241.0,116.0,116.0,237500.0,1540.0,81.0,1481.0,35.2,24606.0,0.0,6,71,1200,1,2013
29524.0,,298.0,36.0,135.0,95500.0,437.0,200.0,1775.0,32.0,15336.0,124.0,6,71,10700,3,2013
